,date,hour,name,waiting_time,day_type
7999,2016-12-09,16:15:00,EftelingMuseum,0,3
7998,2016-12-09,16:10:00,EftelingMuseum,0,3
7997,2016-12-09,16:05:00,EftelingMuseum,0,3
7996,2016-12-09,16:00:00,EftelingMuseum,0,3
7995,2016-12-09,15:55:00,EftelingMuseum,0,3
7994,2016-12-09,15:50:00,EftelingMuseum,0,3
8007,2016-12-09,16:55:00,EftelingMuseum,0,3
7774,2016-12-09,17:10:00,Monorail,0,3
7961,2016-12-09,13:05:00,EftelingMuseum,0,3
7959,2016-12-09,12:55:00,EftelingMuseum,0,3
7926,2016-12-09,10:10:00,EftelingMuseum,0,3
7925,2016-12-09,10:05:00,EftelingMuseum,0,3
7924,2016-12-09,10:00:00,EftelingMuseum,0,3
7923,2016-12-09,09:55:00,EftelingMuseum,0,3
7922,2016-12-09,09:50:00,EftelingMuseum,0,3
7921,2016-12-09,09:45:00,EftelingMuseum,0,3
7920,2016-12-09,09:40:00,EftelingMuseum,0,3
7919,2016-12-09,09:35:00,EftelingMuseum,0,3
7918,2016-12-09,09:30:00,EftelingMuseum,0,3
7917,2016-12-09,09:25:00,EftelingMuseum,0,3
7916,2016-12-09,09:20:00,EftelingMuseum,0,3
7915,2016-12-09,09:15:00,EftelingMuseum,0,3
7914,2016-12-09,09:10:00,EftelingMuseum,0,3
7913,2016-12-09,09:05:00,EftelingMuseum,0,3
7912,2016-12-09,09:00:00,EftelingMuseum,0,3
7911,2016-12-09,08:55:00,EftelingMuseum,0,3
7910,2016-12-09,08:50:00,EftelingMuseum,0,3
7909,2016-12-09,08:45:00,EftelingMuseum,0,3
7908,2016-12-09,08:40:00,EftelingMuseum,0,3
7907,2016-12-09,08:35:00,EftelingMuseum,0,3
7906,2016-12-09,08:30:00,EftelingMuseum,0,3
7905,2016-12-09,18:15:00,AntonPieckplein,0,3
7904,2016-12-09,18:10:00,AntonPieckplein,0,3
7903,2016-12-09,18:05:00,AntonPieckplein,0,3
7902,2016-12-09,18:00:00,AntonPieckplein,0,3
7901,2016-12-09,17:55:00,AntonPieckplein,0,3
7900,2016-12-09,17:50:00,AntonPieckplein,0,3
7927,2016-12-09,10:15:00,EftelingMuseum,0,3
7928,2016-12-09,10:20:00,EftelingMuseum,0,3
7929,2016-12-09,10:25:00,EftelingMuseum,0,3
7930,2016-12-09,10:30:00,EftelingMuseum,0,3
7958,2016-12-09,12:50:00,EftelingMuseum,0,3
7957,2016-12-09,12:45:00,EftelingMuseum,0,3
7956,2016-12-09,12:40:00,EftelingMuseum,0,3
7955,2016-12-09,12:35:00,EftelingMuseum,0,3
7954,2016-12-09,12:30:00,EftelingMuseum,0,3
7953,2016-12-09,12:25:00,EftelingMuseum,0,3
7952,2016-12-09,12:20:00,EftelingMuseum,0,3
7951,2016-12-09,12:15:00,EftelingMuseum,0,3
7950,2016-12-09,12:10:00,EftelingMuseum,0,3
7949,2016-12-09,12:05:00,EftelingMuseum,0,3
7948,2016-12-09,12:00:00,EftelingMuseum,0,3
7947,2016-12-09,11:55:00,EftelingMuseum,0,3
7946,2016-12-09,11:50:00,EftelingMuseum,0,3
7960,2016-12-09,13:00:00,EftelingMuseum,0,3
7945,2016-12-09,11:45:00,EftelingMuseum,0,3
7943,2016-12-09,11:35:00,EftelingMuseum,0,3
7942,2016-12-09,11:30:00,EftelingMuseum,0,3
7941,2016-12-09,11:25:00,EftelingMuseum,0,3
7940,2016-12-09,11:20:00,EftelingMuseum,0,3
7939,2016-12-09,11:15:00,EftelingMuseum,0,3
7938,2016-12-09,11:10:00,EftelingMuseum,0,3
7937,2016-12-09,11:05:00,EftelingMuseum,0,3
7936,2016-12-09,11:00:00,EftelingMuseum,0,3
7935,2016-12-09,10:55:00,EftelingMuseum,0,3
7934,2016-12-09,10:50:00,EftelingMuseum,0,3
7933,2016-12-09,10:45:00,EftelingMuseum,0,3
7932,2016-12-09,10:40:00,EftelingMuseum,0,3
7931,2016-12-09,10:35:00,EftelingMuseum,0,3
7944,2016-12-09,11:40:00,EftelingMuseum,0,3
7021,2016-12-09,13:25:00,Diorama,0,3
7773,2016-12-09,17:05:00,Monorail,0,3
7771,2016-12-09,16:55:00,Monorail,0,3
7613,2016-12-09,13:35:00,SpeeltuinKindervreugd,0,3
7612,2016-12-09,13:30:00,SpeeltuinKindervreugd,0,3
7611,2016-12-09,13:25:00,SpeeltuinKindervreugd,0,3
7610,2016-12-09,13:20:00,SpeeltuinKindervreugd,0,3
7609,2016-12-09,13:15:00,SpeeltuinKindervreugd,0,3
7608,2016-12-09,13:10:00,SpeeltuinKindervreugd,0,3
7607,2016-12-09,13:05:00,SpeeltuinKindervreugd,0,3
7606,2016-12-09,13:00:00,SpeeltuinKindervreugd,0,3
7605,2016-12-09,12:55:00,SpeeltuinKindervreugd,0,3
7604,2016-12-09,12:50:00,SpeeltuinKindervreugd,0,3
7603,2016-12-09,12:45:00,SpeeltuinKindervreugd,0,3
7602,2016-12-09,12:40:00,SpeeltuinKindervreugd,0,3
7601,2016-12-09,12:35:00,SpeeltuinKindervreugd,0,3
7600,2016-12-09,12:30:00,SpeeltuinKindervreugd,0,3
7599,2016-12-09,12:25:00,SpeeltuinKindervreugd,0,3
7598,2016-12-09,12:20:00,SpeeltuinKindervreugd,0,3
7597,2016-12-09,12:15:00,SpeeltuinKindervreugd,0,3
7596,2016-12-09,12:10:00,SpeeltuinKindervreugd,0,3
7595,2016-12-09,12:05:00,SpeeltuinKindervreugd,0,3
7594,2016-12-09,12:00:00,SpeeltuinKindervreugd,0,3
7593,2016-12-09,11:55:00,SpeeltuinKindervreugd,0,3
7592,2016-12-09,11:50:00,SpeeltuinKindervreugd,0,3
7591,2016-12-09,11:45:00,SpeeltuinKindervreugd,0,3
7590,2016-12-09,11:40:00,SpeeltuinKindervreugd,0,3
7589,2016-12-09,11:35:00,SpeeltuinKindervreugd,0,3
7588,2016-12-09,11:30:00,SpeeltuinKindervreugd,0,3
7587,2016-12-09,11:25:00,SpeeltuinKindervreugd,0,3
7614,2016-12-09,13:40:00,SpeeltuinKindervreugd,0,3
7586,2016-12-09,11:20:00,SpeeltuinKindervreugd,0,3
7615,2016-12-09,13:45:00,SpeeltuinKindervreugd,0,3
7617,2016-12-09,13:55:00,SpeeltuinKindervreugd,0,3
7644,2016-12-09,16:10:00,SpeeltuinKindervreugd,0,3
7643,2016-12-09,16:05:00,SpeeltuinKindervreugd,0,3
7642,2016-12-09,16:00:00,SpeeltuinKindervreugd,0,3
7641,2016-12-09,15:55:00,SpeeltuinKindervreugd,0,3
7640,2016-12-09,15:50:00,SpeeltuinKindervreugd,0,3
7639,2016-12-09,15:45:00,SpeeltuinKindervreugd,0,3
7638,2016-12-09,15:40:00,SpeeltuinKindervreugd,0,3
7637,2016-12-09,15:35:00,SpeeltuinKindervreugd,0,3
7636,2016-12-09,15:30:00,SpeeltuinKindervreugd,0,3
7635,2016-12-09,15:25:00,SpeeltuinKindervreugd,0,3
7634,2016-12-09,15:20:00,SpeeltuinKindervreugd,0,3
7633,2016-12-09,15:15:00,SpeeltuinKindervreugd,0,3
7632,2016-12-09,15:10:00,SpeeltuinKindervreugd,0,3
7631,2016-12-09,15:05:00,SpeeltuinKindervreugd,0,3
7630,2016-12-09,15:00:00,SpeeltuinKindervreugd,0,3
7629,2016-12-09,14:55:00,SpeeltuinKindervreugd,0,3
7628,2016-12-09,14:50:00,SpeeltuinKindervreugd,0,3
7627,2016-12-09,14:45:00,SpeeltuinKindervreugd,0,3
7626,2016-12-09,14:40:00,SpeeltuinKindervreugd,0,3
7625,2016-12-09,14:35:00,SpeeltuinKindervreugd,0,3
7624,2016-12-09,14:30:00,SpeeltuinKindervreugd,0,3
7623,2016-12-09,14:25:00,SpeeltuinKindervreugd,0,3
7622,2016-12-09,14:20:00,SpeeltuinKindervreugd,0,3
7621,2016-12-09,14:15:00,SpeeltuinKindervreugd,0,3
7620,2016-12-09,14:10:00,SpeeltuinKindervreugd,0,3
7619,2016-12-09,14:05:00,SpeeltuinKindervreugd,0,3
7618,2016-12-09,14:00:00,SpeeltuinKindervreugd,0,3
7616,2016-12-09,13:50:00,SpeeltuinKindervreugd,0,3
7585,2016-12-09,11:15:00,SpeeltuinKindervreugd,0,3
7584,2016-12-09,11:10:00,SpeeltuinKindervreugd,0,3
7583,2016-12-09,11:05:00,SpeeltuinKindervreugd,0,3
7550,2016-12-09,18:10:00,VillaVolta,0,3
7549,2016-12-09,18:05:00,VillaVolta,0,3
7548,2016-12-09,18:00:00,VillaVolta,0,3
7547,2016-12-09,17:55:00,VillaVolta,0,3
7546,2016-12-09,17:50:00,VillaVolta,0,3
7545,2016-12-09,17:45:00,VillaVolta,0,3
7544,2016-12-09,17:40:00,VillaVolta,15,3
7543,2016-12-09,17:35:00,VillaVolta,15,3
7542,2016-12-09,17:30:00,VillaVolta,15,3
7541,2016-12-09,17:25:00,VillaVolta,15,3
7540,2016-12-09,17:20:00,VillaVolta,15,3
7539,2016-12-09,17:15:00,VillaVolta,15,3
7538,2016-12-09,17:10:00,VillaVolta,15,3
7537,2016-12-09,17:05:00,VillaVolta,15,3
7536,2016-12-09,17:00:00,VillaVolta,15,3
7535,2016-12-09,16:55:00,VillaVolta,15,3
7534,2016-12-09,16:50:00,VillaVolta,15,3
7533,2016-12-09,16:45:00,VillaVolta,15,3
7532,2016-12-09,16:40:00,VillaVolta,15,3
7531,2016-12-09,16:35:00,VillaVolta,15,3
7530,2016-12-09,16:30:00,VillaVolta,15,3
7529,2016-12-09,16:25:00,VillaVolta,15,3
7528,2016-12-09,16:20:00,VillaVolta,15,3
7527,2016-12-09,16:15:00,VillaVolta,15,3
7526,2016-12-09,16:10:00,VillaVolta,15,3
7525,2016-12-09,16:05:00,VillaVolta,15,3
7524,2016-12-09,16:00:00,VillaVolta,15,3
7551,2016-12-09,18:15:00,VillaVolta,0,3
7552,2016-12-09,08:30:00,SpeeltuinKindervreugd,0,3
7553,2016-12-09,08:35:00,SpeeltuinKindervreugd,0,3
7554,2016-12-09,08:40:00,SpeeltuinKindervreugd,0,3
7582,2016-12-09,11:00:00,SpeeltuinKindervreugd,0,3
7581,2016-12-09,10:55:00,SpeeltuinKindervreugd,0,3
7580,2016-12-09,10:50:00,SpeeltuinKindervreugd,0,3
7579,2016-12-09,10:45:00,SpeeltuinKindervreugd,0,3
7578,2016-12-09,10:40:00,SpeeltuinKindervreugd,0,3
7577,2016-12-09,10:35:00,SpeeltuinKindervreugd,0,3
7576,2016-12-09,10:30:00,SpeeltuinKindervreugd,0,3
7575,2016-12-09,10:25:00,SpeeltuinKindervreugd,0,3
7574,2016-12-09,10:20:00,SpeeltuinKindervreugd,0,3
7573,2016-12-09,10:15:00,SpeeltuinKindervreugd,0,3
7572,2016-12-09,10:10:00,SpeeltuinKindervreugd,0,3
7571,2016-12-09,10:05:00,SpeeltuinKindervreugd,0,3
7570,2016-12-09,10:00:00,SpeeltuinKindervreugd,0,3
7645,2016-12-09,16:15:00,SpeeltuinKindervreugd,0,3
7569,2016-12-09,09:55:00,SpeeltuinKindervreugd,0,3
7567,2016-12-09,09:45:00,SpeeltuinKindervreugd,0,3
7566,2016-12-09,09:40:00,SpeeltuinKindervreugd,0,3
7565,2016-12-09,09:35:00,SpeeltuinKindervreugd,0,3
7564,2016-12-09,09:30:00,SpeeltuinKindervreugd,0,3
7563,2016-12-09,09:25:00,SpeeltuinKindervreugd,0,3
7562,2016-12-09,09:20:00,SpeeltuinKindervreugd,0,3
7561,2016-12-09,09:15:00,SpeeltuinKindervreugd,0,3
7560,2016-12-09,09:10:00,SpeeltuinKindervreugd,0,3
7559,2016-12-09,09:05:00,SpeeltuinKindervreugd,0,3
7558,2016-12-09,09:00:00,SpeeltuinKindervreugd,0,3
7557,2016-12-09,08:55:00,SpeeltuinKindervreugd,0,3
7556,2016-12-09,08:50:00,SpeeltuinKindervreugd,0,3
7555,2016-12-09,08:45:00,SpeeltuinKindervreugd,0,3
7568,2016-12-09,09:50:00,SpeeltuinKindervreugd,0,3
7646,2016-12-09,16:20:00,SpeeltuinKindervreugd,0,3
7647,2016-12-09,16:25:00,SpeeltuinKindervreugd,0,3
7648,2016-12-09,16:30:00,SpeeltuinKindervreugd,0,3
7738,2016-12-09,14:10:00,Monorail,0,3
7737,2016-12-09,14:05:00,Monorail,0,3
7736,2016-12-09,14:00:00,Monorail,0,3
7735,2016-12-09,13:55:00,Monorail,0,3
7734,2016-12-09,13:50:00,Monorail,0,3
7733,2016-12-09,13:45:00,Monorail,0,3
7732,2016-12-09,13:40:00,Monorail,0,3
7731,2016-12-09,13:35:00,Monorail,0,3
7730,2016-12-09,13:30:00,Monorail,0,3
7729,2016-12-09,13:25:00,Monorail,0,3
7728,2016-12-09,13:20:00,Monorail,0,3
7727,2016-12-09,13:15:00,Monorail,0,3
7726,2016-12-09,13:10:00,Monorail,0,3
7725,2016-12-09,13:05:00,Monorail,0,3
7724,2016-12-09,13:00:00,Monorail,0,3
7723,2016-12-09,12:55:00,Monorail,0,3
7722,2016-12-09,12:50:00,Monorail,0,3
7721,2016-12-09,12:45:00,Monorail,0,3
7720,2016-12-09,12:40:00,Monorail,0,3
7719,2016-12-09,12:35:00,Monorail,0,3
7718,2016-12-09,12:30:00,Monorail,0,3
7717,2016-12-09,12:25:00,Monorail,0,3
7716,2016-12-09,12:20:00,Monorail,0,3
7715,2016-12-09,12:15:00,Monorail,0,3
7714,2016-12-09,12:10:00,Monorail,0,3
7713,2016-12-09,12:05:00,Monorail,0,3
7712,2016-12-09,12:00:00,Monorail,0,3
7739,2016-12-09,14:15:00,Monorail,0,3
7740,2016-12-09,14:20:00,Monorail,0,3
7741,2016-12-09,14:25:00,Monorail,0,3
7742,2016-12-09,14:30:00,Monorail,0,3
7770,2016-12-09,16:50:00,Monorail,0,3
7769,2016-12-09,16:45:00,Monorail,0,3
7768,2016-12-09,16:40:00,Monorail,0,3
7767,2016-12-09,16:35:00,Monorail,0,3
7766,2016-12-09,16:30:00,Monorail,0,3
7765,2016-12-09,16:25:00,Monorail,0,3
7764,2016-12-09,16:20:00,Monorail,0,3
7763,2016-12-09,16:15:00,Monorail,0,3
7762,2016-12-09,16:10:00,Monorail,0,3
7761,2016-12-09,16:05:00,Monorail,0,3
7760,2016-12-09,16:00:00,Monorail,0,3
7759,2016-12-09,15:55:00,Monorail,0,3
7758,2016-12-09,15:50:00,Monorail,0,3
7711,2016-12-09,11:55:00,Monorail,0,3
7757,2016-12-09,15:45:00,Monorail,0,3
7755,2016-12-09,15:35:00,Monorail,0,3
7754,2016-12-09,15:30:00,Monorail,0,3
7753,2016-12-09,15:25:00,Monorail,0,3
7752,2016-12-09,15:20:00,Monorail,0,3
7751,2016-12-09,15:15:00,Monorail,0,3
7750,2016-12-09,15:10:00,Monorail,0,3
7749,2016-12-09,15:05:00,Monorail,0,3
7748,2016-12-09,15:00:00,Monorail,0,3
7747,2016-12-09,14:55:00,Monorail,0,3
7746,2016-12-09,14:50:00,Monorail,0,3
7745,2016-12-09,14:45:00,Monorail,0,3
7744,2016-12-09,14:40:00,Monorail,0,3
7743,2016-12-09,14:35:00,Monorail,0,3
7756,2016-12-09,15:40:00,Monorail,0,3
7772,2016-12-09,17:00:00,Monorail,0,3
7710,2016-12-09,11:50:00,Monorail,0,3
7708,2016-12-09,11:40:00,Monorail,0,3
7675,2016-12-09,08:55:00,Monorail,0,3
7674,2016-12-09,08:50:00,Monorail,0,3
7673,2016-12-09,08:45:00,Monorail,0,3
7672,2016-12-09,08:40:00,Monorail,0,3
7671,2016-12-09,08:35:00,Monorail,0,3
7670,2016-12-09,08:30:00,Monorail,0,3
7669,2016-12-09,18:15:00,SpeeltuinKindervreugd,0,3
7668,2016-12-09,18:10:00,SpeeltuinKindervreugd,0,3
7667,2016-12-09,18:05:00,SpeeltuinKindervreugd,0,3
7666,2016-12-09,18:00:00,SpeeltuinKindervreugd,0,3
7665,2016-12-09,17:55:00,SpeeltuinKindervreugd,0,3
7664,2016-12-09,17:50:00,SpeeltuinKindervreugd,0,3
7663,2016-12-09,17:45:00,SpeeltuinKindervreugd,0,3
7662,2016-12-09,17:40:00,SpeeltuinKindervreugd,0,3
7661,2016-12-09,17:35:00,SpeeltuinKindervreugd,0,3
7660,2016-12-09,17:30:00,SpeeltuinKindervreugd,0,3
7659,2016-12-09,17:25:00,SpeeltuinKindervreugd,0,3
7658,2016-12-09,17:20:00,SpeeltuinKindervreugd,0,3
7657,2016-12-09,17:15:00,SpeeltuinKindervreugd,0,3
7656,2016-12-09,17:10:00,SpeeltuinKindervreugd,0,3
7655,2016-12-09,17:05:00,SpeeltuinKindervreugd,0,3
7654,2016-12-09,17:00:00,SpeeltuinKindervreugd,0,3
7653,2016-12-09,16:55:00,SpeeltuinKindervreugd,0,3
7652,2016-12-09,16:50:00,SpeeltuinKindervreugd,0,3
7651,2016-12-09,16:45:00,SpeeltuinKindervreugd,0,3
7650,2016-12-09,16:40:00,SpeeltuinKindervreugd,0,3
7649,2016-12-09,16:35:00,SpeeltuinKindervreugd,0,3
7676,2016-12-09,09:00:00,Monorail,0,3
7677,2016-12-09,09:05:00,Monorail,0,3
7678,2016-12-09,09:10:00,Monorail,0,3
7679,2016-12-09,09:15:00,Monorail,0,3
7707,2016-12-09,11:35:00,Monorail,0,3
7706,2016-12-09,11:30:00,Monorail,0,3
7705,2016-12-09,11:25:00,Monorail,0,3
7704,2016-12-09,11:20:00,Monorail,0,3
7703,2016-12-09,11:15:00,Monorail,0,3
7702,2016-12-09,11:10:00,Monorail,0,3
7701,2016-12-09,11:05:00,Monorail,0,3
7700,2016-12-09,11:00:00,Monorail,0,3
7699,2016-12-09,10:55:00,Monorail,0,3
7698,2016-12-09,10:50:00,Monorail,0,3
7697,2016-12-09,10:45:00,Monorail,0,3
7696,2016-12-09,10:40:00,Monorail,0,3
7695,2016-12-09,10:35:00,Monorail,0,3
7709,2016-12-09,11:45:00,Monorail,0,3
7694,2016-12-09,10:30:00,Monorail,0,3
7692,2016-12-09,10:20:00,Monorail,0,3
7691,2016-12-09,10:15:00,Monorail,0,3
7690,2016-12-09,10:10:00,Monorail,0,3
7689,2016-12-09,10:05:00,Monorail,0,3
7688,2016-12-09,10:00:00,Monorail,0,3
7687,2016-12-09,09:55:00,Monorail,0,3
7686,2016-12-09,09:50:00,Monorail,0,3
7685,2016-12-09,09:45:00,Monorail,0,3
7684,2016-12-09,09:40:00,Monorail,0,3
7683,2016-12-09,09:35:00,Monorail,0,3
7682,2016-12-09,09:30:00,Monorail,0,3
7681,2016-12-09,09:25:00,Monorail,0,3
7680,2016-12-09,09:20:00,Monorail,0,3
7693,2016-12-09,10:25:00,Monorail,0,3
7020,2016-12-09,13:20:00,Diorama,0,3
7520,2016-12-09,15:40:00,VillaVolta,15,3
7018,2016-12-09,13:10:00,Diorama,0,3
6359,2016-12-09,17:15:00,Spookslot,10,3
6358,2016-12-09,17:10:00,Spookslot,10,3
6357,2016-12-09,17:05:00,Spookslot,10,3
6356,2016-12-09,17:00:00,Spookslot,10,3
6355,2016-12-09,16:55:00,Spookslot,10,3
6354,2016-12-09,16:50:00,Spookslot,10,3
6353,2016-12-09,16:45:00,Spookslot,10,3
6352,2016-12-09,16:40:00,Spookslot,10,3
6351,2016-12-09,16:35:00,Spookslot,10,3
6350,2016-12-09,16:30:00,Spookslot,10,3
6349,2016-12-09,16:25:00,Spookslot,10,3
6348,2016-12-09,16:20:00,Spookslot,10,3
6347,2016-12-09,16:15:00,Spookslot,10,3
6346,2016-12-09,16:10:00,Spookslot,10,3
6345,2016-12-09,16:05:00,Spookslot,10,3
6344,2016-12-09,16:00:00,Spookslot,10,3
6343,2016-12-09,15:55:00,Spookslot,10,3
6342,2016-12-09,15:50:00,Spookslot,10,3
6341,2016-12-09,15:45:00,Spookslot,10,3
6340,2016-12-09,15:40:00,Spookslot,10,3
6339,2016-12-09,15:35:00,Spookslot,10,3
6338,2016-12-09,15:30:00,Spookslot,10,3
6337,2016-12-09,15:25:00,Spookslot,10,3
6336,2016-12-09,15:20:00,Spookslot,10,3
6335,2016-12-09,15:15:00,Spookslot,10,3
6334,2016-12-09,15:10:00,Spookslot,10,3
6333,2016-12-09,15:05:00,Spookslot,10,3
6360,2016-12-09,17:20:00,Spookslot,10,3
6332,2016-12-09,15:00:00,Spookslot,10,3
6361,2016-12-09,17:25:00,Spookslot,10,3
6363,2016-12-09,17:35:00,Spookslot,10,3
6390,2016-12-09,10:00:00,Bobbaan,0,3
6389,2016-12-09,09:55:00,Bobbaan,0,3
6388,2016-12-09,09:50:00,Bobbaan,0,3
6387,2016-12-09,09:45:00,Bobbaan,0,3
6386,2016-12-09,09:40:00,Bobbaan,0,3
6385,2016-12-09,09:35:00,Bobbaan,0,3
6384,2016-12-09,09:30:00,Bobbaan,0,3
6383,2016-12-09,09:25:00,Bobbaan,0,3
6382,2016-12-09,09:20:00,Bobbaan,0,3
6381,2016-12-09,09:15:00,Bobbaan,0,3
6380,2016-12-09,09:10:00,Bobbaan,0,3
6379,2016-12-09,09:05:00,Bobbaan,0,3
6378,2016-12-09,09:00:00,Bobbaan,0,3
6377,2016-12-09,08:55:00,Bobbaan,0,3
6376,2016-12-09,08:50:00,Bobbaan,0,3
6375,2016-12-09,08:45:00,Bobbaan,0,3
6374,2016-12-09,08:40:00,Bobbaan,0,3
6373,2016-12-09,08:35:00,Bobbaan,0,3
6372,2016-12-09,08:30:00,Bobbaan,0,3
6371,2016-12-09,18:15:00,Spookslot,0,3
6370,2016-12-09,18:10:00,Spookslot,0,3
6369,2016-12-09,18:05:00,Spookslot,0,3
6368,2016-12-09,18:00:00,Spookslot,0,3
6367,2016-12-09,17:55:00,Spookslot,0,3
6366,2016-12-09,17:50:00,Spookslot,10,3
6365,2016-12-09,17:45:00,Spookslot,10,3
6364,2016-12-09,17:40:00,Spookslot,10,3
6362,2016-12-09,17:30:00,Spookslot,10,3
6331,2016-12-09,14:55:00,Spookslot,10,3
6330,2016-12-09,14:50:00,Spookslot,10,3
6329,2016-12-09,14:45:00,Spookslot,10,3
6296,2016-12-09,12:00:00,Spookslot,10,3
6295,2016-12-09,11:55:00,Spookslot,10,3
6294,2016-12-09,11:50:00,Spookslot,10,3
6293,2016-12-09,11:45:00,Spookslot,10,3
6292,2016-12-09,11:40:00,Spookslot,10,3
6291,2016-12-09,11:35:00,Spookslot,10,3
6290,2016-12-09,11:30:00,Spookslot,10,3
6289,2016-12-09,11:25:00,Spookslot,10,3
6288,2016-12-09,11:20:00,Spookslot,10,3
6287,2016-12-09,11:15:00,Spookslot,10,3
6286,2016-12-09,11:10:00,Spookslot,10,3
6285,2016-12-09,11:05:00,Spookslot,10,3
6284,2016-12-09,11:00:00,Spookslot,10,3
6283,2016-12-09,10:55:00,Spookslot,10,3
6282,2016-12-09,10:50:00,Spookslot,10,3
6281,2016-12-09,10:45:00,Spookslot,10,3
6280,2016-12-09,10:40:00,Spookslot,10,3
6279,2016-12-09,10:35:00,Spookslot,10,3
6278,2016-12-09,10:30:00,Spookslot,0,3
6277,2016-12-09,10:25:00,Spookslot,0,3
6276,2016-12-09,10:20:00,Spookslot,0,3
6275,2016-12-09,10:15:00,Spookslot,0,3
6274,2016-12-09,10:10:00,Spookslot,0,3
6273,2016-12-09,10:05:00,Spookslot,0,3
6272,2016-12-09,10:00:00,Spookslot,0,3
6271,2016-12-09,09:55:00,Spookslot,0,3
6270,2016-12-09,09:50:00,Spookslot,0,3
6297,2016-12-09,12:05:00,Spookslot,10,3
6298,2016-12-09,12:10:00,Spookslot,10,3
6299,2016-12-09,12:15:00,Spookslot,10,3
6300,2016-12-09,12:20:00,Spookslot,10,3
6328,2016-12-09,14:40:00,Spookslot,10,3
6327,2016-12-09,14:35:00,Spookslot,10,3
6326,2016-12-09,14:30:00,Spookslot,10,3
6325,2016-12-09,14:25:00,Spookslot,10,3
6324,2016-12-09,14:20:00,Spookslot,10,3
6323,2016-12-09,14:15:00,Spookslot,10,3
6322,2016-12-09,14:10:00,Spookslot,10,3
6321,2016-12-09,14:05:00,Spookslot,10,3
6320,2016-12-09,14:00:00,Spookslot,10,3
6319,2016-12-09,13:55:00,Spookslot,10,3
6318,2016-12-09,13:50:00,Spookslot,10,3
6317,2016-12-09,13:45:00,Spookslot,10,3
6316,2016-12-09,13:40:00,Spookslot,10,3
6391,2016-12-09,10:05:00,Bobbaan,0,3
6315,2016-12-09,13:35:00,Spookslot,10,3
6313,2016-12-09,13:25:00,Spookslot,10,3
6312,2016-12-09,13:20:00,Spookslot,10,3
6311,2016-12-09,13:15:00,Spookslot,10,3
6310,2016-12-09,13:10:00,Spookslot,10,3
6309,2016-12-09,13:05:00,Spookslot,10,3
6308,2016-12-09,13:00:00,Spookslot,10,3
6307,2016-12-09,12:55:00,Spookslot,10,3
6306,2016-12-09,12:50:00,Spookslot,10,3
6305,2016-12-09,12:45:00,Spookslot,10,3
6304,2016-12-09,12:40:00,Spookslot,10,3
6303,2016-12-09,12:35:00,Spookslot,10,3
6302,2016-12-09,12:30:00,Spookslot,10,3
6301,2016-12-09,12:25:00,Spookslot,10,3
6314,2016-12-09,13:30:00,Spookslot,10,3
6392,2016-12-09,10:10:00,Bobbaan,0,3
6393,2016-12-09,10:15:00,Bobbaan,0,3
6394,2016-12-09,10:20:00,Bobbaan,0,3
6484,2016-12-09,17:50:00,Bobbaan,0,3
6483,2016-12-09,17:45:00,Bobbaan,0,3
6482,2016-12-09,17:40:00,Bobbaan,0,3
6481,2016-12-09,17:35:00,Bobbaan,0,3
6480,2016-12-09,17:30:00,Bobbaan,0,3
6479,2016-12-09,17:25:00,Bobbaan,0,3
6478,2016-12-09,17:20:00,Bobbaan,0,3
6477,2016-12-09,17:15:00,Bobbaan,0,3
6476,2016-12-09,17:10:00,Bobbaan,0,3
6475,2016-12-09,17:05:00,Bobbaan,0,3
6474,2016-12-09,17:00:00,Bobbaan,0,3
6473,2016-12-09,16:55:00,Bobbaan,0,3
6472,2016-12-09,16:50:00,Bobbaan,0,3
6471,2016-12-09,16:45:00,Bobbaan,0,3
6470,2016-12-09,16:40:00,Bobbaan,0,3
6469,2016-12-09,16:35:00,Bobbaan,0,3
6468,2016-12-09,16:30:00,Bobbaan,0,3
6467,2016-12-09,16:25:00,Bobbaan,0,3
6466,2016-12-09,16:20:00,Bobbaan,0,3
6465,2016-12-09,16:15:00,Bobbaan,0,3
6464,2016-12-09,16:10:00,Bobbaan,0,3
6463,2016-12-09,16:05:00,Bobbaan,0,3
6462,2016-12-09,16:00:00,Bobbaan,0,3
6461,2016-12-09,15:55:00,Bobbaan,0,3
6460,2016-12-09,15:50:00,Bobbaan,0,3
6459,2016-12-09,15:45:00,Bobbaan,0,3
6458,2016-12-09,15:40:00,Bobbaan,0,3
6485,2016-12-09,17:55:00,Bobbaan,0,3
6486,2016-12-09,18:00:00,Bobbaan,0,3
6487,2016-12-09,18:05:00,Bobbaan,0,3
6488,2016-12-09,18:10:00,Bobbaan,0,3
6516,2016-12-09,10:40:00,Bobbaan(Singleriders),0,3
6515,2016-12-09,10:35:00,Bobbaan(Singleriders),0,3
6514,2016-12-09,10:30:00,Bobbaan(Singleriders),0,3
6513,2016-12-09,10:25:00,Bobbaan(Singleriders),0,3
6512,2016-12-09,10:20:00,Bobbaan(Singleriders),0,3
6511,2016-12-09,10:15:00,Bobbaan(Singleriders),0,3
6510,2016-12-09,10:10:00,Bobbaan(Singleriders),0,3
6509,2016-12-09,10:05:00,Bobbaan(Singleriders),0,3
6508,2016-12-09,10:00:00,Bobbaan(Singleriders),0,3
6507,2016-12-09,09:55:00,Bobbaan(Singleriders),0,3
6506,2016-12-09,09:50:00,Bobbaan(Singleriders),0,3
