,date,hour,name,waiting_time
32388,2016-11-19,11:50:00,PolkaMarina,5
32389,2016-11-19,11:55:00,PolkaMarina,5
32390,2016-11-19,12:00:00,PolkaMarina,5
32391,2016-11-19,12:05:00,PolkaMarina,5
32392,2016-11-19,12:10:00,PolkaMarina,5
32393,2016-11-19,12:15:00,PolkaMarina,5
32394,2016-11-19,12:20:00,PolkaMarina,5
32395,2016-11-19,12:25:00,PolkaMarina,10
32396,2016-11-19,12:30:00,PolkaMarina,10
32397,2016-11-19,12:35:00,PolkaMarina,10
32398,2016-11-19,12:40:00,PolkaMarina,10
32399,2016-11-19,12:45:00,PolkaMarina,15
32400,2016-11-19,12:50:00,PolkaMarina,15
32401,2016-11-19,12:55:00,PolkaMarina,15
32402,2016-11-19,13:00:00,PolkaMarina,15
32403,2016-11-19,13:05:00,PolkaMarina,15
32404,2016-11-19,13:10:00,PolkaMarina,15
32405,2016-11-19,13:15:00,PolkaMarina,15
32406,2016-11-19,13:20:00,PolkaMarina,15
32407,2016-11-19,13:25:00,PolkaMarina,15
32408,2016-11-19,13:30:00,PolkaMarina,15
32409,2016-11-19,13:35:00,PolkaMarina,15
32410,2016-11-19,13:40:00,PolkaMarina,15
32411,2016-11-19,13:45:00,PolkaMarina,15
32412,2016-11-19,13:50:00,PolkaMarina,15
32413,2016-11-19,13:55:00,PolkaMarina,15
32414,2016-11-19,14:00:00,PolkaMarina,15
32415,2016-11-19,14:05:00,PolkaMarina,15
32416,2016-11-19,14:10:00,PolkaMarina,15
32417,2016-11-19,14:15:00,PolkaMarina,15
32418,2016-11-19,14:20:00,PolkaMarina,15
32419,2016-11-19,14:25:00,PolkaMarina,15
32420,2016-11-19,14:30:00,PolkaMarina,15
32421,2016-11-19,14:35:00,PolkaMarina,15
32422,2016-11-19,14:40:00,PolkaMarina,15
32423,2016-11-19,14:45:00,PolkaMarina,15
32424,2016-11-19,14:50:00,PolkaMarina,15
32425,2016-11-19,14:55:00,PolkaMarina,10
32426,2016-11-19,15:00:00,PolkaMarina,15
32427,2016-11-19,15:05:00,PolkaMarina,15
32428,2016-11-19,15:10:00,PolkaMarina,15
32429,2016-11-19,15:15:00,PolkaMarina,15
32430,2016-11-19,15:20:00,PolkaMarina,15
32431,2016-11-19,15:25:00,PolkaMarina,15
32432,2016-11-19,15:30:00,PolkaMarina,15
32433,2016-11-19,15:35:00,PolkaMarina,15
32434,2016-11-19,15:40:00,PolkaMarina,15
32435,2016-11-19,15:45:00,PolkaMarina,15
32436,2016-11-19,15:50:00,PolkaMarina,15
32437,2016-11-19,15:55:00,PolkaMarina,10
32438,2016-11-19,16:00:00,PolkaMarina,10
32439,2016-11-19,16:05:00,PolkaMarina,10
32440,2016-11-19,16:10:00,PolkaMarina,15
32441,2016-11-19,16:15:00,PolkaMarina,15
32442,2016-11-19,16:20:00,PolkaMarina,15
32443,2016-11-19,16:25:00,PolkaMarina,15
32444,2016-11-19,16:30:00,PolkaMarina,15
32445,2016-11-19,16:35:00,PolkaMarina,15
32446,2016-11-19,16:40:00,PolkaMarina,15
32447,2016-11-19,16:45:00,PolkaMarina,15
32448,2016-11-19,16:50:00,PolkaMarina,15
32449,2016-11-19,16:55:00,PolkaMarina,15
32450,2016-11-19,17:00:00,PolkaMarina,15
32451,2016-11-19,17:05:00,PolkaMarina,15
32452,2016-11-19,17:10:00,PolkaMarina,15
32453,2016-11-19,17:15:00,PolkaMarina,15
32454,2016-11-19,17:20:00,PolkaMarina,15
32455,2016-11-19,17:25:00,PolkaMarina,15
32456,2016-11-19,17:30:00,PolkaMarina,15
32457,2016-11-19,17:35:00,PolkaMarina,5
32458,2016-11-19,17:40:00,PolkaMarina,0
32459,2016-11-19,17:45:00,PolkaMarina,0
32460,2016-11-19,17:50:00,PolkaMarina,5
32461,2016-11-19,17:55:00,PolkaMarina,5
32462,2016-11-19,18:00:00,PolkaMarina,5
32463,2016-11-19,18:05:00,PolkaMarina,5
32464,2016-11-19,18:10:00,PolkaMarina,5
32465,2016-11-19,18:15:00,PolkaMarina,5
32466,2016-11-19,08:30:00,Stoomtrein(Ruigrijk),0
32467,2016-11-19,08:35:00,Stoomtrein(Ruigrijk),0
32468,2016-11-19,08:40:00,Stoomtrein(Ruigrijk),0
32469,2016-11-19,08:45:00,Stoomtrein(Ruigrijk),0
32470,2016-11-19,08:50:00,Stoomtrein(Ruigrijk),0
32471,2016-11-19,08:55:00,Stoomtrein(Ruigrijk),0
32472,2016-11-19,09:00:00,Stoomtrein(Ruigrijk),0
32473,2016-11-19,09:05:00,Stoomtrein(Ruigrijk),0
32474,2016-11-19,09:10:00,Stoomtrein(Ruigrijk),0
32475,2016-11-19,09:15:00,Stoomtrein(Ruigrijk),0
32476,2016-11-19,09:20:00,Stoomtrein(Ruigrijk),0
32477,2016-11-19,09:25:00,Stoomtrein(Ruigrijk),0
32478,2016-11-19,09:30:00,Stoomtrein(Ruigrijk),0
32479,2016-11-19,09:35:00,Stoomtrein(Ruigrijk),0
32480,2016-11-19,09:40:00,Stoomtrein(Ruigrijk),0
32481,2016-11-19,09:45:00,Stoomtrein(Ruigrijk),0
32482,2016-11-19,09:50:00,Stoomtrein(Ruigrijk),0
32483,2016-11-19,09:55:00,Stoomtrein(Ruigrijk),0
32484,2016-11-19,10:00:00,Stoomtrein(Ruigrijk),0
32485,2016-11-19,10:05:00,Stoomtrein(Ruigrijk),0
32486,2016-11-19,10:10:00,Stoomtrein(Ruigrijk),0
32487,2016-11-19,10:15:00,Stoomtrein(Ruigrijk),0
32488,2016-11-19,10:20:00,Stoomtrein(Ruigrijk),0
32489,2016-11-19,10:25:00,Stoomtrein(Ruigrijk),0
32490,2016-11-19,10:30:00,Stoomtrein(Ruigrijk),0
32491,2016-11-19,10:35:00,Stoomtrein(Ruigrijk),0
32492,2016-11-19,10:40:00,Stoomtrein(Ruigrijk),0
32493,2016-11-19,10:45:00,Stoomtrein(Ruigrijk),0
32494,2016-11-19,10:50:00,Stoomtrein(Ruigrijk),0
32495,2016-11-19,10:55:00,Stoomtrein(Ruigrijk),0
32496,2016-11-19,11:00:00,Stoomtrein(Ruigrijk),0
32497,2016-11-19,11:05:00,Stoomtrein(Ruigrijk),0
32498,2016-11-19,11:10:00,Stoomtrein(Ruigrijk),0
32499,2016-11-19,11:15:00,Stoomtrein(Ruigrijk),0
32500,2016-11-19,11:20:00,Stoomtrein(Ruigrijk),0
32501,2016-11-19,11:25:00,Stoomtrein(Ruigrijk),0
32502,2016-11-19,11:30:00,Stoomtrein(Ruigrijk),0
32503,2016-11-19,11:35:00,Stoomtrein(Ruigrijk),0
32504,2016-11-19,11:40:00,Stoomtrein(Ruigrijk),0
32505,2016-11-19,11:45:00,Stoomtrein(Ruigrijk),0
32506,2016-11-19,11:50:00,Stoomtrein(Ruigrijk),0
32507,2016-11-19,11:55:00,Stoomtrein(Ruigrijk),0
32508,2016-11-19,12:00:00,Stoomtrein(Ruigrijk),0
32509,2016-11-19,12:05:00,Stoomtrein(Ruigrijk),0
32510,2016-11-19,12:10:00,Stoomtrein(Ruigrijk),0
32511,2016-11-19,12:15:00,Stoomtrein(Ruigrijk),0
32512,2016-11-19,12:20:00,Stoomtrein(Ruigrijk),0
32513,2016-11-19,12:25:00,Stoomtrein(Ruigrijk),0
32514,2016-11-19,12:30:00,Stoomtrein(Ruigrijk),0
32515,2016-11-19,12:35:00,Stoomtrein(Ruigrijk),0
32516,2016-11-19,12:40:00,Stoomtrein(Ruigrijk),0
32517,2016-11-19,12:45:00,Stoomtrein(Ruigrijk),0
32518,2016-11-19,12:50:00,Stoomtrein(Ruigrijk),0
32519,2016-11-19,12:55:00,Stoomtrein(Ruigrijk),0
32520,2016-11-19,13:00:00,Stoomtrein(Ruigrijk),0
32521,2016-11-19,13:05:00,Stoomtrein(Ruigrijk),0
32522,2016-11-19,13:10:00,Stoomtrein(Ruigrijk),0
32523,2016-11-19,13:15:00,Stoomtrein(Ruigrijk),0
32524,2016-11-19,13:20:00,Stoomtrein(Ruigrijk),0
32525,2016-11-19,13:25:00,Stoomtrein(Ruigrijk),0
32526,2016-11-19,13:30:00,Stoomtrein(Ruigrijk),0
32527,2016-11-19,13:35:00,Stoomtrein(Ruigrijk),0
32528,2016-11-19,13:40:00,Stoomtrein(Ruigrijk),0
32529,2016-11-19,13:45:00,Stoomtrein(Ruigrijk),0
32530,2016-11-19,13:50:00,Stoomtrein(Ruigrijk),0
32531,2016-11-19,13:55:00,Stoomtrein(Ruigrijk),0
32532,2016-11-19,14:00:00,Stoomtrein(Ruigrijk),0
32533,2016-11-19,14:05:00,Stoomtrein(Ruigrijk),0
32534,2016-11-19,14:10:00,Stoomtrein(Ruigrijk),0
32535,2016-11-19,14:15:00,Stoomtrein(Ruigrijk),0
32536,2016-11-19,14:20:00,Stoomtrein(Ruigrijk),0
32537,2016-11-19,14:25:00,Stoomtrein(Ruigrijk),0
32538,2016-11-19,14:30:00,Stoomtrein(Ruigrijk),0
32539,2016-11-19,14:35:00,Stoomtrein(Ruigrijk),0
32540,2016-11-19,14:40:00,Stoomtrein(Ruigrijk),0
32541,2016-11-19,14:45:00,Stoomtrein(Ruigrijk),0
32542,2016-11-19,14:50:00,Stoomtrein(Ruigrijk),0
32543,2016-11-19,14:55:00,Stoomtrein(Ruigrijk),0
32544,2016-11-19,15:00:00,Stoomtrein(Ruigrijk),0
32545,2016-11-19,15:05:00,Stoomtrein(Ruigrijk),0
32546,2016-11-19,15:10:00,Stoomtrein(Ruigrijk),0
32547,2016-11-19,15:15:00,Stoomtrein(Ruigrijk),0
32548,2016-11-19,15:20:00,Stoomtrein(Ruigrijk),0
32549,2016-11-19,15:25:00,Stoomtrein(Ruigrijk),0
32550,2016-11-19,15:30:00,Stoomtrein(Ruigrijk),0
32551,2016-11-19,15:35:00,Stoomtrein(Ruigrijk),0
32552,2016-11-19,15:40:00,Stoomtrein(Ruigrijk),0
32553,2016-11-19,15:45:00,Stoomtrein(Ruigrijk),0
32554,2016-11-19,15:50:00,Stoomtrein(Ruigrijk),0
32555,2016-11-19,15:55:00,Stoomtrein(Ruigrijk),0
32556,2016-11-19,16:00:00,Stoomtrein(Ruigrijk),0
32557,2016-11-19,16:05:00,Stoomtrein(Ruigrijk),0
32558,2016-11-19,16:10:00,Stoomtrein(Ruigrijk),0
32559,2016-11-19,16:15:00,Stoomtrein(Ruigrijk),0
32560,2016-11-19,16:20:00,Stoomtrein(Ruigrijk),0
32561,2016-11-19,16:25:00,Stoomtrein(Ruigrijk),0
32562,2016-11-19,16:30:00,Stoomtrein(Ruigrijk),0
32563,2016-11-19,16:35:00,Stoomtrein(Ruigrijk),0
32564,2016-11-19,16:40:00,Stoomtrein(Ruigrijk),0
32565,2016-11-19,16:45:00,Stoomtrein(Ruigrijk),0
32566,2016-11-19,16:50:00,Stoomtrein(Ruigrijk),0
32567,2016-11-19,16:55:00,Stoomtrein(Ruigrijk),0
32568,2016-11-19,17:00:00,Stoomtrein(Ruigrijk),0
32569,2016-11-19,17:05:00,Stoomtrein(Ruigrijk),0
32570,2016-11-19,17:10:00,Stoomtrein(Ruigrijk),0
32571,2016-11-19,17:15:00,Stoomtrein(Ruigrijk),0
32572,2016-11-19,17:20:00,Stoomtrein(Ruigrijk),0
32573,2016-11-19,17:25:00,Stoomtrein(Ruigrijk),0
32574,2016-11-19,17:30:00,Stoomtrein(Ruigrijk),0
32575,2016-11-19,17:35:00,Stoomtrein(Ruigrijk),0
32576,2016-11-19,17:40:00,Stoomtrein(Ruigrijk),0
32577,2016-11-19,17:45:00,Stoomtrein(Ruigrijk),0
32578,2016-11-19,17:50:00,Stoomtrein(Ruigrijk),0
32579,2016-11-19,17:55:00,Stoomtrein(Ruigrijk),0
32580,2016-11-19,18:00:00,Stoomtrein(Ruigrijk),0
32581,2016-11-19,18:05:00,Stoomtrein(Ruigrijk),0
32582,2016-11-19,18:10:00,Stoomtrein(Ruigrijk),0
32583,2016-11-19,18:15:00,Stoomtrein(Ruigrijk),0
32584,2016-11-19,08:30:00,Python,0
32585,2016-11-19,08:35:00,Python,0
32586,2016-11-19,08:40:00,Python,0
32587,2016-11-19,08:45:00,Python,0
32588,2016-11-19,08:50:00,Python,0
32589,2016-11-19,08:55:00,Python,0
32590,2016-11-19,09:00:00,Python,0
32591,2016-11-19,09:05:00,Python,0
32592,2016-11-19,09:10:00,Python,0
32593,2016-11-19,09:15:00,Python,0
32594,2016-11-19,09:20:00,Python,0
32595,2016-11-19,09:25:00,Python,0
32596,2016-11-19,09:30:00,Python,0
32597,2016-11-19,09:35:00,Python,0
32598,2016-11-19,09:40:00,Python,0
32599,2016-11-19,09:45:00,Python,0
32600,2016-11-19,09:50:00,Python,0
32601,2016-11-19,09:55:00,Python,0
32602,2016-11-19,10:00:00,Python,0
32603,2016-11-19,10:05:00,Python,0
32604,2016-11-19,10:10:00,Python,0
32605,2016-11-19,10:15:00,Python,0
32606,2016-11-19,10:20:00,Python,0
32607,2016-11-19,10:25:00,Python,0
32608,2016-11-19,10:30:00,Python,0
32609,2016-11-19,10:35:00,Python,0
32610,2016-11-19,10:40:00,Python,0
32611,2016-11-19,10:45:00,Python,0
32612,2016-11-19,10:50:00,Python,0
32613,2016-11-19,10:55:00,Python,0
32614,2016-11-19,11:00:00,Python,0
32615,2016-11-19,11:05:00,Python,0
32616,2016-11-19,11:10:00,Python,0
32617,2016-11-19,11:15:00,Python,0
32618,2016-11-19,11:20:00,Python,10
32619,2016-11-19,11:25:00,Python,10
32620,2016-11-19,11:30:00,Python,15
32621,2016-11-19,11:35:00,Python,15
32622,2016-11-19,11:40:00,Python,20
32623,2016-11-19,11:45:00,Python,20
32624,2016-11-19,11:50:00,Python,15
32625,2016-11-19,11:55:00,Python,15
32626,2016-11-19,12:00:00,Python,15
32627,2016-11-19,12:05:00,Python,15
32628,2016-11-19,12:10:00,Python,15
32629,2016-11-19,12:15:00,Python,15
32630,2016-11-19,12:20:00,Python,15
32631,2016-11-19,12:25:00,Python,15
32632,2016-11-19,12:30:00,Python,15
32633,2016-11-19,12:35:00,Python,15
32634,2016-11-19,12:40:00,Python,15
32635,2016-11-19,12:45:00,Python,15
32636,2016-11-19,12:50:00,Python,15
32637,2016-11-19,12:55:00,Python,15
32638,2016-11-19,13:00:00,Python,15
32639,2016-11-19,13:05:00,Python,25
32640,2016-11-19,13:10:00,Python,25
32641,2016-11-19,13:15:00,Python,25
32642,2016-11-19,13:20:00,Python,35
32643,2016-11-19,13:25:00,Python,35
32644,2016-11-19,13:30:00,Python,35
32645,2016-11-19,13:35:00,Python,35
32646,2016-11-19,13:40:00,Python,25
32647,2016-11-19,13:45:00,Python,25
32648,2016-11-19,13:50:00,Python,25
32649,2016-11-19,13:55:00,Python,25
32650,2016-11-19,14:00:00,Python,25
32651,2016-11-19,14:05:00,Python,25
32652,2016-11-19,14:10:00,Python,25
32653,2016-11-19,14:15:00,Python,25
32654,2016-11-19,14:20:00,Python,25
32655,2016-11-19,14:25:00,Python,25
32656,2016-11-19,14:30:00,Python,25
32657,2016-11-19,14:35:00,Python,25
32658,2016-11-19,14:40:00,Python,25
32659,2016-11-19,14:45:00,Python,25
32660,2016-11-19,14:50:00,Python,25
32661,2016-11-19,14:55:00,Python,25
32662,2016-11-19,15:00:00,Python,25
32663,2016-11-19,15:05:00,Python,25
32664,2016-11-19,15:10:00,Python,25
32665,2016-11-19,15:15:00,Python,25
32666,2016-11-19,15:20:00,Python,25
32667,2016-11-19,15:25:00,Python,20
32668,2016-11-19,15:30:00,Python,15
32669,2016-11-19,15:35:00,Python,15
32670,2016-11-19,15:40:00,Python,15
32671,2016-11-19,15:45:00,Python,15
32672,2016-11-19,15:50:00,Python,20
32673,2016-11-19,15:55:00,Python,20
32674,2016-11-19,16:00:00,Python,15
32675,2016-11-19,16:05:00,Python,15
32676,2016-11-19,16:10:00,Python,15
32677,2016-11-19,16:15:00,Python,15
32678,2016-11-19,16:20:00,Python,10
32679,2016-11-19,16:25:00,Python,10
32680,2016-11-19,16:30:00,Python,10
32681,2016-11-19,16:35:00,Python,10
32682,2016-11-19,16:40:00,Python,10
32683,2016-11-19,16:45:00,Python,10
32684,2016-11-19,16:50:00,Python,10
32685,2016-11-19,16:55:00,Python,10
32686,2016-11-19,17:00:00,Python,10
32687,2016-11-19,17:05:00,Python,10
32688,2016-11-19,17:10:00,Python,10
32689,2016-11-19,17:15:00,Python,10
32690,2016-11-19,17:20:00,Python,10
32691,2016-11-19,17:25:00,Python,10
32692,2016-11-19,17:30:00,Python,10
32693,2016-11-19,17:35:00,Python,10
32694,2016-11-19,17:40:00,Python,10
32695,2016-11-19,17:45:00,Python,10
32696,2016-11-19,17:50:00,Python,10
32697,2016-11-19,17:55:00,Python,10
32698,2016-11-19,18:00:00,Python,5
32699,2016-11-19,18:05:00,Python,5
32700,2016-11-19,18:10:00,Python,5
32701,2016-11-19,18:15:00,Python,5
32702,2016-11-19,08:30:00,ijspaleis,0
32703,2016-11-19,08:35:00,ijspaleis,0
32704,2016-11-19,08:40:00,ijspaleis,0
32705,2016-11-19,08:45:00,ijspaleis,0
32706,2016-11-19,08:50:00,ijspaleis,0
32707,2016-11-19,08:55:00,ijspaleis,0
32708,2016-11-19,09:00:00,ijspaleis,0
32709,2016-11-19,09:05:00,ijspaleis,0
32710,2016-11-19,09:10:00,ijspaleis,0
32711,2016-11-19,09:15:00,ijspaleis,0
32712,2016-11-19,09:20:00,ijspaleis,0
32713,2016-11-19,09:25:00,ijspaleis,0
32714,2016-11-19,09:30:00,ijspaleis,0
32715,2016-11-19,09:35:00,ijspaleis,0
32716,2016-11-19,09:40:00,ijspaleis,0
32717,2016-11-19,09:45:00,ijspaleis,0
32718,2016-11-19,09:50:00,ijspaleis,0
32719,2016-11-19,09:55:00,ijspaleis,0
32720,2016-11-19,10:00:00,ijspaleis,0
32721,2016-11-19,10:05:00,ijspaleis,0
32722,2016-11-19,10:10:00,ijspaleis,0
32723,2016-11-19,10:15:00,ijspaleis,0
32724,2016-11-19,10:20:00,ijspaleis,0
32725,2016-11-19,10:25:00,ijspaleis,0
32726,2016-11-19,10:30:00,ijspaleis,0
32727,2016-11-19,10:35:00,ijspaleis,0
32728,2016-11-19,10:40:00,ijspaleis,0
32729,2016-11-19,10:45:00,ijspaleis,0
32730,2016-11-19,10:50:00,ijspaleis,0
32731,2016-11-19,10:55:00,ijspaleis,0
32732,2016-11-19,11:00:00,ijspaleis,0
32733,2016-11-19,11:05:00,ijspaleis,0
32734,2016-11-19,11:10:00,ijspaleis,0
32735,2016-11-19,11:15:00,ijspaleis,0
32736,2016-11-19,11:20:00,ijspaleis,0
32737,2016-11-19,11:25:00,ijspaleis,0
32738,2016-11-19,11:30:00,ijspaleis,0
32739,2016-11-19,11:35:00,ijspaleis,0
32740,2016-11-19,11:40:00,ijspaleis,0
32741,2016-11-19,11:45:00,ijspaleis,0
32742,2016-11-19,11:50:00,ijspaleis,0
32743,2016-11-19,11:55:00,ijspaleis,0
32744,2016-11-19,12:00:00,ijspaleis,0
32745,2016-11-19,12:05:00,ijspaleis,0
32746,2016-11-19,12:10:00,ijspaleis,0
32747,2016-11-19,12:15:00,ijspaleis,0
32748,2016-11-19,12:20:00,ijspaleis,0
32749,2016-11-19,12:25:00,ijspaleis,0
32750,2016-11-19,12:30:00,ijspaleis,0
32751,2016-11-19,12:35:00,ijspaleis,0
32752,2016-11-19,12:40:00,ijspaleis,0
32753,2016-11-19,12:45:00,ijspaleis,0
32754,2016-11-19,12:50:00,ijspaleis,0
32755,2016-11-19,12:55:00,ijspaleis,0
32756,2016-11-19,13:00:00,ijspaleis,0
32757,2016-11-19,13:05:00,ijspaleis,0
32758,2016-11-19,13:10:00,ijspaleis,0
32759,2016-11-19,13:15:00,ijspaleis,0
32760,2016-11-19,13:20:00,ijspaleis,0
32761,2016-11-19,13:25:00,ijspaleis,0
32762,2016-11-19,13:30:00,ijspaleis,0
32763,2016-11-19,13:35:00,ijspaleis,0
32764,2016-11-19,13:40:00,ijspaleis,0
32765,2016-11-19,13:45:00,ijspaleis,0
32766,2016-11-19,13:50:00,ijspaleis,0
32767,2016-11-19,13:55:00,ijspaleis,0
32768,2016-11-19,14:00:00,ijspaleis,0
32769,2016-11-19,14:05:00,ijspaleis,0
32770,2016-11-19,14:10:00,ijspaleis,0
32771,2016-11-19,14:15:00,ijspaleis,0
32772,2016-11-19,14:20:00,ijspaleis,0
32773,2016-11-19,14:25:00,ijspaleis,0
32774,2016-11-19,14:30:00,ijspaleis,0
32775,2016-11-19,14:35:00,ijspaleis,0
32776,2016-11-19,14:40:00,ijspaleis,0
32777,2016-11-19,14:45:00,ijspaleis,0
32778,2016-11-19,14:50:00,ijspaleis,0
32779,2016-11-19,14:55:00,ijspaleis,0
32780,2016-11-19,15:00:00,ijspaleis,0
32781,2016-11-19,15:05:00,ijspaleis,0
32782,2016-11-19,15:10:00,ijspaleis,0
32783,2016-11-19,15:15:00,ijspaleis,0
32784,2016-11-19,15:20:00,ijspaleis,0
32785,2016-11-19,15:25:00,ijspaleis,0
32786,2016-11-19,15:30:00,ijspaleis,0
32787,2016-11-19,15:35:00,ijspaleis,0
32788,2016-11-19,15:40:00,ijspaleis,0
32789,2016-11-19,15:45:00,ijspaleis,0
32790,2016-11-19,15:50:00,ijspaleis,0
32791,2016-11-19,15:55:00,ijspaleis,0
32792,2016-11-19,16:00:00,ijspaleis,0
32793,2016-11-19,16:05:00,ijspaleis,0
32794,2016-11-19,16:10:00,ijspaleis,0
32795,2016-11-19,16:15:00,ijspaleis,0
32796,2016-11-19,16:20:00,ijspaleis,0
32797,2016-11-19,16:25:00,ijspaleis,0
32798,2016-11-19,16:30:00,ijspaleis,0
32799,2016-11-19,16:35:00,ijspaleis,0
32800,2016-11-19,16:40:00,ijspaleis,0
32801,2016-11-19,16:45:00,ijspaleis,0
32802,2016-11-19,16:50:00,ijspaleis,0
32803,2016-11-19,16:55:00,ijspaleis,0
32804,2016-11-19,17:00:00,ijspaleis,0
32805,2016-11-19,17:05:00,ijspaleis,0
32806,2016-11-19,17:10:00,ijspaleis,0
32807,2016-11-19,17:15:00,ijspaleis,0
32808,2016-11-19,17:20:00,ijspaleis,0
32809,2016-11-19,17:25:00,ijspaleis,0
32810,2016-11-19,17:30:00,ijspaleis,0
32811,2016-11-19,17:35:00,ijspaleis,0
32812,2016-11-19,17:40:00,ijspaleis,0
32813,2016-11-19,17:45:00,ijspaleis,0
32814,2016-11-19,17:50:00,ijspaleis,0
32815,2016-11-19,17:55:00,ijspaleis,0
32816,2016-11-19,18:00:00,ijspaleis,0
32817,2016-11-19,18:05:00,ijspaleis,0
32818,2016-11-19,18:10:00,ijspaleis,0
32819,2016-11-19,18:15:00,ijspaleis,0
32820,2016-11-19,08:30:00,JorisendeDraak,0
32821,2016-11-19,08:35:00,JorisendeDraak,0
32822,2016-11-19,08:40:00,JorisendeDraak,0
32823,2016-11-19,08:45:00,JorisendeDraak,0
32824,2016-11-19,08:50:00,JorisendeDraak,0
32825,2016-11-19,08:55:00,JorisendeDraak,0
32826,2016-11-19,09:00:00,JorisendeDraak,0
32827,2016-11-19,09:05:00,JorisendeDraak,0
32828,2016-11-19,09:10:00,JorisendeDraak,0
32829,2016-11-19,09:15:00,JorisendeDraak,0
32830,2016-11-19,09:20:00,JorisendeDraak,0
32831,2016-11-19,09:25:00,JorisendeDraak,0
32832,2016-11-19,09:30:00,JorisendeDraak,0
32833,2016-11-19,09:35:00,JorisendeDraak,0
32834,2016-11-19,09:40:00,JorisendeDraak,0
32835,2016-11-19,09:45:00,JorisendeDraak,0
32836,2016-11-19,09:50:00,JorisendeDraak,0
32837,2016-11-19,09:55:00,JorisendeDraak,0
32838,2016-11-19,10:00:00,JorisendeDraak,0
32839,2016-11-19,10:05:00,JorisendeDraak,0
32840,2016-11-19,10:10:00,JorisendeDraak,0
32841,2016-11-19,10:15:00,JorisendeDraak,0
32842,2016-11-19,10:20:00,JorisendeDraak,0
32843,2016-11-19,10:25:00,JorisendeDraak,0
32844,2016-11-19,10:30:00,JorisendeDraak,0
32845,2016-11-19,10:35:00,JorisendeDraak,0
32846,2016-11-19,10:40:00,JorisendeDraak,0
32847,2016-11-19,10:45:00,JorisendeDraak,0
32848,2016-11-19,10:50:00,JorisendeDraak,0
32849,2016-11-19,10:55:00,JorisendeDraak,0
32850,2016-11-19,11:00:00,JorisendeDraak,0
32851,2016-11-19,11:05:00,JorisendeDraak,0
32852,2016-11-19,11:10:00,JorisendeDraak,0
32853,2016-11-19,11:15:00,JorisendeDraak,0
32854,2016-11-19,11:20:00,JorisendeDraak,0
32855,2016-11-19,11:25:00,JorisendeDraak,0
32856,2016-11-19,11:30:00,JorisendeDraak,0
32857,2016-11-19,11:35:00,JorisendeDraak,0
32858,2016-11-19,11:40:00,JorisendeDraak,5
32859,2016-11-19,11:45:00,JorisendeDraak,10
32860,2016-11-19,11:50:00,JorisendeDraak,10
32861,2016-11-19,11:55:00,JorisendeDraak,10
32862,2016-11-19,12:00:00,JorisendeDraak,15
32863,2016-11-19,12:05:00,JorisendeDraak,30
32864,2016-11-19,12:10:00,JorisendeDraak,30
32865,2016-11-19,12:15:00,JorisendeDraak,40
32866,2016-11-19,12:20:00,JorisendeDraak,40
32867,2016-11-19,12:25:00,JorisendeDraak,40
32868,2016-11-19,12:30:00,JorisendeDraak,40
32869,2016-11-19,12:35:00,JorisendeDraak,40
32870,2016-11-19,12:40:00,JorisendeDraak,40
32871,2016-11-19,12:45:00,JorisendeDraak,40
32872,2016-11-19,12:50:00,JorisendeDraak,40
32873,2016-11-19,12:55:00,JorisendeDraak,40
32874,2016-11-19,13:00:00,JorisendeDraak,40
32875,2016-11-19,13:05:00,JorisendeDraak,40
32876,2016-11-19,13:10:00,JorisendeDraak,40
32877,2016-11-19,13:15:00,JorisendeDraak,40
32878,2016-11-19,13:20:00,JorisendeDraak,35
32879,2016-11-19,13:25:00,JorisendeDraak,35
32880,2016-11-19,13:30:00,JorisendeDraak,35
32881,2016-11-19,13:35:00,JorisendeDraak,40
32882,2016-11-19,13:40:00,JorisendeDraak,40
32883,2016-11-19,13:45:00,JorisendeDraak,30
32884,2016-11-19,13:50:00,JorisendeDraak,30
32885,2016-11-19,13:55:00,JorisendeDraak,30
32886,2016-11-19,14:00:00,JorisendeDraak,30
32887,2016-11-19,14:05:00,JorisendeDraak,40
32888,2016-11-19,14:10:00,JorisendeDraak,40
32889,2016-11-19,14:15:00,JorisendeDraak,40
32890,2016-11-19,14:20:00,JorisendeDraak,40
32891,2016-11-19,14:25:00,JorisendeDraak,40
32892,2016-11-19,14:30:00,JorisendeDraak,35
32893,2016-11-19,14:35:00,JorisendeDraak,35
32894,2016-11-19,14:40:00,JorisendeDraak,35
32895,2016-11-19,14:45:00,JorisendeDraak,35
32896,2016-11-19,14:50:00,JorisendeDraak,20
32897,2016-11-19,14:55:00,JorisendeDraak,20
32898,2016-11-19,15:00:00,JorisendeDraak,20
32899,2016-11-19,15:05:00,JorisendeDraak,20
32900,2016-11-19,15:10:00,JorisendeDraak,15
32901,2016-11-19,15:15:00,JorisendeDraak,15
32902,2016-11-19,15:20:00,JorisendeDraak,20
32903,2016-11-19,15:25:00,JorisendeDraak,30
32904,2016-11-19,15:30:00,JorisendeDraak,20
32905,2016-11-19,15:35:00,JorisendeDraak,20
32906,2016-11-19,15:40:00,JorisendeDraak,20
32907,2016-11-19,15:45:00,JorisendeDraak,20
32908,2016-11-19,15:50:00,JorisendeDraak,25
32909,2016-11-19,15:55:00,JorisendeDraak,25
32910,2016-11-19,16:00:00,JorisendeDraak,25
32911,2016-11-19,16:05:00,JorisendeDraak,15
32912,2016-11-19,16:10:00,JorisendeDraak,15
